20080103,24.107,24.107,23.6925,23.8208,24118
20080104,23.6826,23.9491,23.6136,23.6826,8613
20080107,23.8603,24.2352,23.7813,24.1859,44690
20080108,24.2944,24.5411,24.0478,24.0872,14491
20080109,24.1267,24.3142,24.0083,24.2747,8512
20080110,23.1991,24.8273,22.8044,24.6596,8816
20080111,24.6398,24.8964,24.6398,24.7977,9019
20080114,24.9062,24.9161,24.5313,24.699,10336
20080115,24.3635,24.5905,24.3142,24.4227,4357
20080116,24.4622,24.9161,24.4622,24.7385,12566
20080117,24.9457,25.0247,24.699,24.778,10134
20080118,24.699,24.699,23.9293,24.0379,20673
20080122,23.6728,23.732,22.9524,23.4952,19355
20080123,23.209,23.209,22.0347,22.8834,24321
20080124,23.0314,23.1301,22.7649,22.913,35975
20080125,22.913,23.1103,22.538,22.6268,14998
20080128,22.4393,23.0215,22.4393,23.0116,13478
20080129,23.0314,23.061,22.9327,23.0215,9120
20080130,22.7353,23.1301,22.3604,22.6959,27665
20080131,22.3702,22.9722,22.3702,22.8735,7904
20080201,22.913,23.3471,22.8932,23.3175,13984
20080204,23.1991,23.3077,23.1103,23.2485,17734
20080205,23.0116,23.0412,22.4689,22.4985,63540
20080206,22.5182,22.834,22.4196,22.4196,21585
20080207,22.2617,22.5182,22.1926,22.459,104481
20080208,22.3604,22.3604,22.0545,22.163,21078
20080211,22.2025,22.2518,22.015,22.1433,32124
20080212,22.1235,22.3505,22.0643,22.163,22801
20080213,22.4492,22.4689,22.3406,22.4196,19457
20080214,22.538,22.5873,22.1926,22.1926,27868
20080215,22.0841,22.2518,21.9361,22.2518,27767
20080219,22.6367,22.6367,22.1926,22.2123,22396
20080220,22.015,22.163,21.8374,22.163,74890
20080221,22.2518,22.2518,21.6992,21.8374,83605
20080222,21.8472,21.8571,21.3144,21.3144,84314
20080225,21.8472,22.3801,21.8472,22.3505,62729
20080226,22.3505,22.7649,22.3209,22.5479,71951
20080227,22.3702,22.5873,22.163,22.3505,39623
20080228,22.2913,22.6564,22.2913,22.5281,44285
20080229,22.2222,22.2321,21.9558,22.1137,8816
20080303,21.9755,22.3505,21.9657,22.1926,134579
20080304,21.7584,22.3308,21.6598,22.2814,67796
20080305,22.4788,22.4788,21.6301,21.7584,26855
20080306,21.8078,21.8275,21.2354,21.265,11147
20080307,20.8999,21.3242,20.821,21.117,117453
20080310,20.969,20.969,20.4559,20.5052,39927
20080311,20.7618,20.8703,20.3769,20.8605,38914
20080312,20.9295,21.2354,20.8703,20.9098,76613
20080313,20.6236,21.4427,20.6236,21.3539,56243
20080314,21.6005,21.6005,20.673,21.0578,48845
20080317,20.6631,20.8605,20.3671,20.4065,45400
20080318,20.9098,21.0973,20.5644,21.0874,44994
20080319,21.2749,21.3637,21.0183,21.0282,6485
20080320,20.9887,21.2946,20.9295,21.2946,5472
20080324,21.2256,22.1433,21.2256,21.9361,28679
20080325,22.2222,22.2814,22.015,22.2321,32834
20080326,22.9031,22.9031,22.1038,22.3406,8309
20080327,22.4196,22.5972,22.3012,22.3308,77626
20080328,22.4886,22.4886,21.9262,21.9361,15910
20080331,21.7584,22.6071,21.7584,22.4985,19659
20080401,23.1004,23.4063,23.0314,23.3077,13883
20080402,23.1695,23.4162,23.1695,23.2978,10944
20080403,23.2189,23.2485,23.0511,23.1991,10134
20080404,23.1991,23.8307,23.1991,23.6234,14896
20080407,24.0675,24.5313,23.4952,23.584,13782
20080408,23.5149,23.5642,23.4458,23.4458,5776
20080409,23.1893,23.1893,22.5873,22.7551,386004
20080410,23.1399,24.0576,23.1399,23.8504,50974
20080411,24.1168,24.1168,23.4853,23.5248,41853
20080414,23.4261,23.4754,23.3373,23.3767,29692
20080415,24.2056,24.2056,22.834,23.0215,6384
20080416,23.1498,23.3767,23.0807,23.3274,9627
